REF MADRE;EAN PRODUCT;NOMBRE (SIN TALLA);MARCA;PVP +IVA;ID IVA;PRODUCT CATEGORIA;CATEGORIAS;CARACTERISTICAS;GAMA;FILTROS;PRODUCT;META-DESCRIPCION;URL IMGs;DESCRIPCION LARGA;ANCHURA;ALTURA;PROFUNDIDAD;PESO;ID DISPONIBILIDAD;ACTIVO;DISP. PEDIDOS;TEMPORADA;TALLAS;GENERO;EDAD;COLOR;REF COMBI;EAN COMBI;NOMBRE COMBI:TIPO;;REF;NOMBRE;PROVEEDOR;FAMILIA;SUBFAMILIA;P.COMPRA;PVP (+IVA);EAN;ALT 1;ALT 2;ALT 3;UNIDAD;LOTE;PESO;CODNC;LIBRE1=MARCA;LIBRE2=TEMPORADA;LIBRE3=PRODUCTO;LIBRE4=GAMA/MODELO
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;P5F0780093001B;KIT PISTONES PARTE SUPERIOR: PISTÓN FORJADO ATHENA 4 TIEMPOS Ø 77,96 MM + KIT JUNTAS PARTE SUPERIOR EC 250 F 2021-2023;622;ATEN;KP+JA;107,8213818;266,2528;8053300715183;;;;1;0;1;87141010;ATHENA;;KITS PISTÓN;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;P5F0780093001C;KIT PISTONES PARTE SUPERIOR: PISTÓN FORJADO ATHENA 4 TIEMPOS Ø 77,97 MM + KIT JUNTAS PARTE SUPERIOR EC 250 F 2021-2023;622;ATEN;KP+JA;107,8213818;266,2528;8053300715343;;;;1;0;1;87141010;ATHENA;;KITS PISTÓN;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;P5F0790319001A;KIT PISTONES PARTE SUPERIOR: PISTÓN FORJADO ATHENA 4 TIEMPOS Ø 78,95 MM + KIT JUNTAS PARTE SUPERIOR CRF 250 R 2018-2019;622;ATEN;KP+JA;107,8213818;266,2528;8053300715039;;;;1;0;1;87141010;ATHENA;;KITS PISTÓN;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;P5F0790319001B;KIT PISTONES PARTE SUPERIOR: PISTÓN FORJADO ATHENA 4 TIEMPOS Ø 78,96 MM + KIT JUNTAS PARTE SUPERIOR CRF 250 R 2018-2019;622;ATEN;KP+JA;107,8213818;266,2528;8053300715190;;;;1;0;1;87141010;ATHENA;;KITS PISTÓN;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;P5F0790319001C;KIT PISTONES PARTE SUPERIOR: PISTÓN FORJADO ATHENA 4 TIEMPOS Ø 78,97 MM + KIT JUNTAS PARTE SUPERIOR CRF 250 R 2018-2019;622;ATEN;KP+JA;107,8213818;266,2528;8053300715350;;;;1;0;1;87141010;ATHENA;;KITS PISTÓN;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;P5F0790319002A;KIT PISTONES PARTE SUPERIOR: PISTÓN FORJADO ATHENA 4 TIEMPOS Ø 78,95 MM + KIT JUNTAS PARTE SUPERIOR CRF 250 R 2020-2021;622;ATEN;KP+JA;108,9033504;268,9246;8053300719396;;;;1;0;1;87141010;ATHENA;;KITS PISTÓN;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;P5F0790319002B;KIT PISTONES PARTE SUPERIOR: PISTÓN FORJADO ATHENA 4 TIEMPOS Ø 78,96 MM + KIT JUNTAS PARTE SUPERIOR CRF 250 R 2020-2021;622;ATEN;KP+JA;108,9033504;268,9246;8053300719402;;;;1;0;1;87141010;ATHENA;;KITS PISTÓN;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;P5F0790319002C;KIT PISTONES PARTE SUPERIOR: PISTÓN FORJADO ATHENA 4 TIEMPOS Ø 78,97 MM + KIT JUNTAS PARTE SUPERIOR CRF 250 R 2020-2021;622;ATEN;KP+JA;108,9033504;268,9246;8053300719419;;;;1;0;1;87141010;ATHENA;;KITS PISTÓN;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;P5F0790323002A;KIT PISTONES PARTE SUPERIOR: PISTÓN FORJADO ATHENA 4 TIEMPOS Ø 78,95 MM + KIT JUNTAS PARTE SUPERIOR CRF 250 R 2022-2024;622;ATEN;KP+JA;122,2377488;301,8524;8053300718924;;;;1;0;1;87141010;ATHENA;;KITS PISTÓN;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;P5F0790323002B;KIT PISTONES PARTE SUPERIOR: PISTÓN FORJADO ATHENA 4 TIEMPOS Ø 78,96 MM + KIT JUNTAS PARTE SUPERIOR CRF 250 R 2022-2024;622;ATEN;KP+JA;122,2377488;301,8524;8053300718931;;;;1;0;1;87141010;ATHENA;;KITS PISTÓN;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;P5F0790323002C;KIT PISTONES PARTE SUPERIOR: PISTÓN FORJADO ATHENA 4 TIEMPOS Ø 78,97 MM + KIT JUNTAS PARTE SUPERIOR CRF 250 R 2022-2024;622;ATEN;KP+JA;122,2377488;301,8524;8053300718948;;;;1;0;1;87141010;ATHENA;;KITS PISTÓN;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;P5F0880061001A;KIT PISTONES PARTE SUPERIOR: PISTÓN FORJADO ATHENA 4 TIEMPOS Ø 87,95 MM + KIT JUNTAS PARTE SUPERIOR FC 350 2014-2015;622;ATEN;KP+JA;113,9673587;281,4296;8053300718894;;;;1;0;1;87141010;ATHENA;;KITS PISTÓN;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;P5F0880061001B;KIT PISTONES PARTE SUPERIOR: PISTÓN FORJADO ATHENA 4 TIEMPOS Ø 87,96 MM + KIT JUNTAS PARTE SUPERIOR FC 350 2014-2015;622;ATEN;KP+JA;113,9673587;281,4296;8053300718900;;;;1;0;1;87141010;ATHENA;;KITS PISTÓN;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;P5F0880061001C;KIT PISTONES PARTE SUPERIOR: PISTÓN FORJADO ATHENA 4 TIEMPOS Ø 87,97 MM + KIT JUNTAS PARTE SUPERIOR FC 350 2014-2015;622;ATEN;KP+JA;113,9673587;281,4296;8053300718917;;;;1;0;1;87141010;ATHENA;;KITS PISTÓN;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;P5F0880079001A;KIT PISTONES PARTE SUPERIOR: PISTÓN FORJADO ATHENA 4 TIEMPOS Ø 87,95 MM + KIT JUNTAS PARTE SUPERIOR FC 350 2016-2018;622;ATEN;KP+JA;113,9673587;281,4296;8053300718863;;;;1;0;1;87141010;ATHENA;;KITS PISTÓN;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;P5F0880079001B;KIT PISTONES PARTE SUPERIOR: PISTÓN FORJADO ATHENA 4 TIEMPOS Ø 87,96 MM + KIT JUNTAS PARTE SUPERIOR FC 350 2016-2018;622;ATEN;KP+JA;113,9673587;281,4296;8053300718870;;;;1;0;1;87141010;ATHENA;;KITS PISTÓN;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;P5F0880079001C;KIT PISTONES PARTE SUPERIOR: PISTÓN FORJADO ATHENA 4 TIEMPOS Ø 87,97 MM + KIT JUNTAS PARTE SUPERIOR FC 350 2016-2018;622;ATEN;KP+JA;113,9673587;281,4296;8053300718887;;;;1;0;1;87141010;ATHENA;;KITS PISTÓN;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;P5F0880090001A;KIT PISTONES PARTE SUPERIOR: PISTÓN FORJADO ATHENA 4 TIEMPOS Ø 87,95 MM + KIT JUNTAS PARTE SUPERIOR EC 350 F 2021-2023;622;ATEN;KP+JA;120,6864331;298,0216;8053300718832;;;;1;0;1;87141010;ATHENA;;KITS PISTÓN;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;P5F0880090001B;KIT PISTONES PARTE SUPERIOR: PISTÓN FORJADO ATHENA 4 TIEMPOS Ø 87,96 MM + KIT JUNTAS PARTE SUPERIOR EC 350 F 2021-2023;622;ATEN;KP+JA;120,6864331;298,0216;8053300718849;;;;1;0;1;87141010;ATHENA;;KITS PISTÓN;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;P5F0880090001C;KIT PISTONES PARTE SUPERIOR: PISTÓN FORJADO ATHENA 4 TIEMPOS Ø 87,97 MM + KIT JUNTAS PARTE SUPERIOR EC 350 F 2021-2023;622;ATEN;KP+JA;120,6864331;298,0216;8053300718856;;;;1;0;1;87141010;ATHENA;;KITS PISTÓN;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;P5F0950062001A;KIT PISTONES PARTE SUPERIOR: PISTÓN FORJADO ATHENA 4 TIEMPOS Ø 94,95 MM + KIT JUNTAS PARTE SUPERIOR SX-F 450 2013-2013;622;ATEN;KP+JA;120,6864331;298,0216;8053300718801;;;;1;0;1;87141010;ATHENA;;KITS PISTÓN;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;P5F0950062001B;KIT PISTONES PARTE SUPERIOR: PISTÓN FORJADO ATHENA 4 TIEMPOS Ø 94,96 MM + KIT JUNTAS PARTE SUPERIOR SX-F 450 2013-2013;622;ATEN;KP+JA;120,6864331;298,0216;8053300718818;;;;1;0;1;87141010;ATHENA;;KITS PISTÓN;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;P5F0950062001C;KIT PISTONES PARTE SUPERIOR: PISTÓN FORJADO ATHENA 4 TIEMPOS Ø 94,97 MM + KIT JUNTAS PARTE SUPERIOR SX-F 450 2013-2013;622;ATEN;KP+JA;120,6864331;298,0216;8053300718825;;;;1;0;1;87141010;ATHENA;;KITS PISTÓN;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;P5F0950071001A;KIT PISTONES PARTE SUPERIOR: PISTÓN FORJADO ATHENA 4 TIEMPOS Ø 94,95 MM + KIT JUNTAS PARTE SUPERIOR FC 450 2014-2015;622;ATEN;KP+JA;108,251205;267,3142;8053300718771;;;;1;0;1;87141010;ATHENA;;KITS PISTÓN;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;P5F0950071001B;KIT PISTONES PARTE SUPERIOR: PISTÓN FORJADO ATHENA 4 TIEMPOS Ø 94,96 MM + KIT JUNTAS PARTE SUPERIOR FC 450 2014-2015;622;ATEN;KP+JA;108,251205;267,3142;8053300718788;;;;1;0;1;87141010;ATHENA;;KITS PISTÓN;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;P5F0950071001C;KIT PISTONES PARTE SUPERIOR: PISTÓN FORJADO ATHENA 4 TIEMPOS Ø 94,97 MM + KIT JUNTAS PARTE SUPERIOR FC 450 2014-2015;622;ATEN;KP+JA;108,251205;267,3142;8053300718795;;;;1;0;1;87141010;ATHENA;;KITS PISTÓN;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;P5F0950081001A;KIT PISTONES PARTE SUPERIOR: PISTÓN FORJADO ATHENA 4 TIEMPOS Ø 94,95 MM + KIT JUNTAS PARTE SUPERIOR FC 450 2016-2019;622;ATEN;KP+JA;108,251205;267,3142;8053300718740;;;;1;0;1;87141010;ATHENA;;KITS PISTÓN;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;P5F0950081001B;KIT PISTONES PARTE SUPERIOR: PISTÓN FORJADO ATHENA 4 TIEMPOS Ø 94,96 MM + KIT JUNTAS PARTE SUPERIOR FC 450 2016-2019;622;ATEN;KP+JA;108,251205;267,3142;8053300718757;;;;1;0;1;87141010;ATHENA;;KITS PISTÓN;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;P5F0950081001C;KIT PISTONES PARTE SUPERIOR: PISTÓN FORJADO ATHENA 4 TIEMPOS Ø 94,97 MM + KIT JUNTAS PARTE SUPERIOR FC 450 2016-2019;622;ATEN;KP+JA;108,251205;267,3142;8053300718764;;;;1;0;1;87141010;ATHENA;;KITS PISTÓN;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;P5F0950081002A;KIT PISTONES PARTE SUPERIOR: PISTÓN FORJADO ATHENA 4 TIEMPOS Ø 94,95 MM + KIT JUNTAS PARTE SUPERIOR EX 450 F 2021-2023;622;ATEN;KP+JA;121,2545901;299,4246;8053300719198;;;;1;0;1;87141010;ATHENA;;KITS PISTÓN;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;P5F0950081002B;KIT PISTONES PARTE SUPERIOR: PISTÓN FORJADO ATHENA 4 TIEMPOS Ø 94,96 MM + KIT JUNTAS PARTE SUPERIOR EX 450 F 2021-2023;622;ATEN;KP+JA;121,2545901;299,4246;8053300719204;;;;1;0;1;87141010;ATHENA;;KITS PISTÓN;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;P5F0950081002C;KIT PISTONES PARTE SUPERIOR: PISTÓN FORJADO ATHENA 4 TIEMPOS Ø 94,97 MM + KIT JUNTAS PARTE SUPERIOR EX 450 F 2021-2023;622;ATEN;KP+JA;121,2545901;299,4246;8053300719211;;;;1;0;1;87141010;ATHENA;;KITS PISTÓN;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;P5F0960055002A;KIT PISTONES PARTE SUPERIOR: PISTÓN FORJADO ATHENA 4 TIEMPOS Ø 95,95 MM + KIT JUNTAS PARTE SUPERIOR KX 450 2010-2014;622;ATEN;KP+JA;121,2545901;299,4246;8053300719167;;;;1;0;1;87141010;ATHENA;;KITS PISTÓN;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;P5F0960055002B;KIT PISTONES PARTE SUPERIOR: PISTÓN FORJADO ATHENA 4 TIEMPOS Ø 95,96 MM + KIT JUNTAS PARTE SUPERIOR KX 450 2010-2014;622;ATEN;KP+JA;121,2545901;299,4246;8053300719174;;;;1;0;1;87141010;ATHENA;;KITS PISTÓN;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;P5F0960055002C;KIT PISTONES PARTE SUPERIOR: PISTÓN FORJADO ATHENA 4 TIEMPOS Ø 95,97 MM + KIT JUNTAS PARTE SUPERIOR KX 450 2010-2014;622;ATEN;KP+JA;121,2545901;299,4246;8053300719181;;;;1;0;1;87141010;ATHENA;;KITS PISTÓN;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;P5F0960055005A;KIT PISTONES PARTE SUPERIOR: PISTÓN FORJADO ATHENA 4 TIEMPOS Ø 95,95 MM + KIT JUNTAS PARTE SUPERIOR KX 450 2015-2015;622;ATEN;KP+JA;120,6419686;297,9118;8053300719228;;;;1;0;1;87141010;ATHENA;;KITS PISTÓN;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;P5F0960055005B;KIT PISTONES PARTE SUPERIOR: PISTÓN FORJADO ATHENA 4 TIEMPOS Ø 95,96 MM + KIT JUNTAS PARTE SUPERIOR KX 450 2015-2015;622;ATEN;KP+JA;120,6419686;297,9118;8053300719235;;;;1;0;1;87141010;ATHENA;;KITS PISTÓN;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;P5F0960055005C;KIT PISTONES PARTE SUPERIOR: PISTÓN FORJADO ATHENA 4 TIEMPOS Ø 95,97 MM + KIT JUNTAS PARTE SUPERIOR KX 450 2015-2015;622;ATEN;KP+JA;120,6419686;297,9118;8053300719242;;;;1;0;1;87141010;ATHENA;;KITS PISTÓN;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;P5F0960061004A;KIT PISTONES PARTE SUPERIOR: PISTÓN FORJADO ATHENA 4 TIEMPOS Ø 95,95 MM + KIT JUNTAS PARTE SUPERIOR RM-Z 450 2013-2024;622;ATEN;KP+JA;116,531476;287,7614;8053300719136;;;;1;0;1;87141010;ATHENA;;KITS PISTÓN;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;P5F0960061004B;KIT PISTONES PARTE SUPERIOR: PISTÓN FORJADO ATHENA 4 TIEMPOS Ø 95,96 MM + KIT JUNTAS PARTE SUPERIOR RM-Z 450 2013-2024;622;ATEN;KP+JA;116,531476;287,7614;8053300719143;;;;1;0;1;87141010;ATHENA;;KITS PISTÓN;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;P5F0960061004C;KIT PISTONES PARTE SUPERIOR: PISTÓN FORJADO ATHENA 4 TIEMPOS Ø 95,97 MM + KIT JUNTAS PARTE SUPERIOR RM-Z 450 2013-2024;622;ATEN;KP+JA;116,531476;287,7614;8053300719150;;;;1;0;1;87141010;ATHENA;;KITS PISTÓN;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;P5F0960066002A;KIT PISTONES PARTE SUPERIOR: PISTÓN FORJADO ATHENA 4 TIEMPOS Ø 95,95 MM + KIT JUNTAS PARTE SUPERIOR KX 450 2016-2018;622;ATEN;KP+JA;116,531476;287,7614;8053300719105;;;;1;0;1;87141010;ATHENA;;KITS PISTÓN;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;P5F0960066002B;KIT PISTONES PARTE SUPERIOR: PISTÓN FORJADO ATHENA 4 TIEMPOS Ø 95,96 MM + KIT JUNTAS PARTE SUPERIOR KX 450 2016-2018;622;ATEN;KP+JA;116,531476;287,7614;8053300719112;;;;1;0;1;87141010;ATHENA;;KITS PISTÓN;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;P5F0960066002C;KIT PISTONES PARTE SUPERIOR: PISTÓN FORJADO ATHENA 4 TIEMPOS Ø 95,97 MM + KIT JUNTAS PARTE SUPERIOR KX 450 2016-2018;622;ATEN;KP+JA;116,531476;287,7614;8053300719129;;;;1;0;1;87141010;ATHENA;;KITS PISTÓN;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;P5F0960068007A;KIT PISTONES PARTE SUPERIOR: PISTÓN FORJADO ATHENA 4 TIEMPOS Ø 95,97 MM + KIT JUNTAS PARTE SUPERIOR KX 450 2019-2020;622;ATEN;KP+JA;123,1813835;304,1826;8053300719075;;;;1;0;1;87141010;ATHENA;;KITS PISTÓN;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;P5F0960068007B;KIT PISTONES PARTE SUPERIOR: PISTÓN FORJADO ATHENA 4 TIEMPOS Ø 95,98 MM + KIT JUNTAS PARTE SUPERIOR KX 450 2019-2020;622;ATEN;KP+JA;123,1813835;304,1826;8053300719082;;;;1;0;1;87141010;ATHENA;;KITS PISTÓN;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;P5F0960068007C;KIT PISTONES PARTE SUPERIOR: PISTÓN FORJADO ATHENA 4 TIEMPOS Ø 95,99 MM + KIT JUNTAS PARTE SUPERIOR KX 450 2019-2020;622;ATEN;KP+JA;123,1813835;304,1826;8053300719099;;;;1;0;1;87141010;ATHENA;;KITS PISTÓN;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;P5F0960072007A;KIT PISTONES PARTE SUPERIOR: PISTÓN FORJADO ATHENA 4 TIEMPOS Ø 95,97 MM + KIT JUNTAS PARTE SUPERIOR KX 450 2021-2023;622;ATEN;KP+JA;120,0738116;296,5088;8053300718719;;;;1;0;1;87141010;ATHENA;;KITS PISTÓN;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;P5F0960072007B;KIT PISTONES PARTE SUPERIOR: PISTÓN FORJADO ATHENA 4 TIEMPOS Ø 95,98 MM + KIT JUNTAS PARTE SUPERIOR KX 450 2021-2023;622;ATEN;KP+JA;120,0738116;296,5088;8053300718726;;;;1;0;1;87141010;ATHENA;;KITS PISTÓN;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;P5F0960072007C;KIT PISTONES PARTE SUPERIOR: PISTÓN FORJADO ATHENA 4 TIEMPOS Ø 95,99 MM + KIT JUNTAS PARTE SUPERIOR KX 450 2021-2023;622;ATEN;KP+JA;120,0738116;296,5088;8053300718733;;;;1;0;1;87141010;ATHENA;;KITS PISTÓN;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;P5F0960239001A;KIT PISTONES PARTE SUPERIOR: PISTÓN FORJADO ATHENA 4 TIEMPOS Ø 95,95 MM + KIT JUNTAS PARTE SUPERIOR CRF 450 R 2009-2016;622;ATEN;KP+JA;113,9673587;281,4296;8053300718689;;;;1;0;1;87141010;ATHENA;;KITS PISTÓN;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;P5F0960239001B;KIT PISTONES PARTE SUPERIOR: PISTÓN FORJADO ATHENA 4 TIEMPOS Ø 95,96 MM + KIT JUNTAS PARTE SUPERIOR CRF 450 R 2009-2016;622;ATEN;KP+JA;113,9673587;281,4296;8053300718696;;;;1;0;1;87141010;ATHENA;;KITS PISTÓN;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;P5F0960239001C;KIT PISTONES PARTE SUPERIOR: PISTÓN FORJADO ATHENA 4 TIEMPOS Ø 95,97 MM + KIT JUNTAS PARTE SUPERIOR CRF 450 R 2009-2016;622;ATEN;KP+JA;113,9673587;281,4296;8053300718702;;;;1;0;1;87141010;ATHENA;;KITS PISTÓN;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;P5F0960317006A;KIT PISTONES PARTE SUPERIOR: PISTÓN FORJADO ATHENA 4 TIEMPOS Ø 95,95 MM + KIT JUNTAS PARTE SUPERIOR CRF 450 R 2017-2018;622;ATEN;KP+JA;115,0740298;284,1624;8053300718658;;;;1;0;1;87141010;ATHENA;;KITS PISTÓN;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;P5F0960317006B;KIT PISTONES PARTE SUPERIOR: PISTÓN FORJADO ATHENA 4 TIEMPOS Ø 95,96 MM + KIT JUNTAS PARTE SUPERIOR CRF 450 R 2017-2018;622;ATEN;KP+JA;115,0740298;284,1624;8053300718665;;;;1;0;1;87141010;ATHENA;;KITS PISTÓN;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;P5F0960317006C;KIT PISTONES PARTE SUPERIOR: PISTÓN FORJADO ATHENA 4 TIEMPOS Ø 95,97 MM + KIT JUNTAS PARTE SUPERIOR CRF 450 R 2017-2018;622;ATEN;KP+JA;115,0740298;284,1624;8053300718672;;;;1;0;1;87141010;ATHENA;;KITS PISTÓN;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;P5F0960320006A;KIT PISTONES PARTE SUPERIOR: PISTÓN FORJADO ATHENA 4 TIEMPOS Ø 95,95 MM + KIT JUNTAS PARTE SUPERIOR CRF 450 R 2019-2020;622;ATEN;KP+JA;117,7221355;290,7016;8053300718627;;;;1;0;1;87141010;ATHENA;;KITS PISTÓN;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;P5F0960320006B;KIT PISTONES PARTE SUPERIOR: PISTÓN FORJADO ATHENA 4 TIEMPOS Ø 95,96 MM + KIT JUNTAS PARTE SUPERIOR CRF 450 R 2019-2020;622;ATEN;KP+JA;117,7221355;290,7016;8053300718634;;;;1;0;1;87141010;ATHENA;;KITS PISTÓN;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;P5F0960320006C;KIT PISTONES PARTE SUPERIOR: PISTÓN FORJADO ATHENA 4 TIEMPOS Ø 95,97 MM + KIT JUNTAS PARTE SUPERIOR CRF 450 R 2019-2020;622;ATEN;KP+JA;117,7221355;290,7016;8053300718641;;;;1;0;1;87141010;ATHENA;;KITS PISTÓN;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;P5F0960322006A;KIT PISTONES PARTE SUPERIOR: PISTÓN FORJADO ATHENA 4 TIEMPOS Ø 95,95 MM + KIT JUNTAS PARTE SUPERIOR CRF 450 R 2021-2024;622;ATEN;KP+JA;120,0738116;296,5088;8053300719044;;;;1;0;1;87141010;ATHENA;;KITS PISTÓN;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;P5F0960322006B;KIT PISTONES PARTE SUPERIOR: PISTÓN FORJADO ATHENA 4 TIEMPOS Ø 95,96 MM + KIT JUNTAS PARTE SUPERIOR CRF 450 R 2021-2024;622;ATEN;KP+JA;120,0738116;296,5088;8053300719051;;;;1;0;1;87141010;ATHENA;;KITS PISTÓN;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;P5F0960322006C;KIT PISTONES PARTE SUPERIOR: PISTÓN FORJADO ATHENA 4 TIEMPOS Ø 95,97 MM + KIT JUNTAS PARTE SUPERIOR CRF 450 R 2021-2024;622;ATEN;KP+JA;120,0738116;296,5088;8053300719068;;;;1;0;1;87141010;ATHENA;;KITS PISTÓN;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;P5F0970099002A;KIT PISTONES PARTE SUPERIOR: PISTÓN FORJADO ATHENA 4 TIEMPOS Ø 96,95 MM + KIT JUNTAS PARTE SUPERIOR YZ 450 F 2010-2013;622;ATEN;KP+JA;120,098514;296,5698;8053300719013;;;;1;0;1;87141010;ATHENA;;KITS PISTÓN;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;P5F0970099002B;KIT PISTONES PARTE SUPERIOR: PISTÓN FORJADO ATHENA 4 TIEMPOS Ø 96,96 MM + KIT JUNTAS PARTE SUPERIOR YZ 450 F 2010-2013;622;ATEN;KP+JA;120,098514;296,5698;8053300719020;;;;1;0;1;87141010;ATHENA;;KITS PISTÓN;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;P5F0970099002C;KIT PISTONES PARTE SUPERIOR: PISTÓN FORJADO ATHENA 4 TIEMPOS Ø 96,97 MM + KIT JUNTAS PARTE SUPERIOR YZ 450 F 2010-2013;622;ATEN;KP+JA;120,098514;296,5698;8053300719037;;;;1;0;1;87141010;ATHENA;;KITS PISTÓN;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;P5F0970188003A;KIT PISTONES PARTE SUPERIOR: PISTÓN FORJADO ATHENA 4 TIEMPOS Ø 96,95 MM + KIT JUNTAS PARTE SUPERIOR WR 450 F 2016-2018;622;ATEN;KP+JA;115,8348661;286,0412;8053300718986;;;;1;0;1;87141010;ATHENA;;KITS PISTÓN;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;P5F0970188003B;KIT PISTONES PARTE SUPERIOR: PISTÓN FORJADO ATHENA 4 TIEMPOS Ø 96,96 MM + KIT JUNTAS PARTE SUPERIOR WR 450 F 2016-2018;622;ATEN;KP+JA;115,8348661;286,0412;8053300718993;;;;1;0;1;87141010;ATHENA;;KITS PISTÓN;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;P5F0970188003C;KIT PISTONES PARTE SUPERIOR: PISTÓN FORJADO ATHENA 4 TIEMPOS Ø 96,97 MM + KIT JUNTAS PARTE SUPERIOR WR 450 F 2016-2018;622;ATEN;KP+JA;115,8348661;286,0412;8053300719006;;;;1;0;1;87141010;ATHENA;;KITS PISTÓN;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;P5F0970197004A;KIT PISTONES PARTE SUPERIOR: PISTÓN FORJADO ATHENA 4 TIEMPOS Ø 96,95 MM + KIT JUNTAS PARTE SUPERIOR WR 450 F 2019-2020;622;ATEN;KP+JA;119,9502992;296,2038;8053300718955;;;;1;0;1;87141010;ATHENA;;KITS PISTÓN;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;P5F0970197004B;KIT PISTONES PARTE SUPERIOR: PISTÓN FORJADO ATHENA 4 TIEMPOS Ø 96,96 MM + KIT JUNTAS PARTE SUPERIOR WR 450 F 2019-2020;622;ATEN;KP+JA;119,9502992;296,2038;8053300718962;;;;1;0;1;87141010;ATHENA;;KITS PISTÓN;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;P5F0970197004C;KIT PISTONES PARTE SUPERIOR: PISTÓN FORJADO ATHENA 4 TIEMPOS Ø 96,97 MM + KIT JUNTAS PARTE SUPERIOR WR 450 F 2019-2020;622;ATEN;KP+JA;119,9502992;296,2038;8053300718979;;;;1;0;1;87141010;ATHENA;;KITS PISTÓN;
