REF MADRE;EAN PRODUCT;NOMBRE (SIN TALLA);MARCA;PVP +IVA;ID IVA;PRODUCT CATEGORIA;CATEGORIAS;CARACTERISTICAS;GAMA;FILTROS;PRODUCT;META-DESCRIPCION;URL IMGs;DESCRIPCION LARGA;ANCHURA;ALTURA;PROFUNDIDAD;PESO;ID DISPONIBILIDAD;ACTIVO;DISP. PEDIDOS;TEMPORADA;TALLAS;GENERO;EDAD;COLOR;REF COMBI;EAN COMBI;NOMBRE COMBI:TIPO;;REF;NOMBRE;PROVEEDOR;FAMILIA;SUBFAMILIA;P.COMPRA;PVP (+IVA);EAN;ALT 1;ALT 2;ALT 3;UNIDAD;LOTE;PESO;CODNC;LIBRE1=MARCA;LIBRE2=TEMPORADA;LIBRE3=PRODUCTO;LIBRE4=GAMA/MODELO
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2193-43-035;BOTAS GAERNE GX1 EVO - ROJO MULTI - 43;787;GAE;;144,99;269,9;8,05957E+12;2193-035-43;;;1;0;3;64029110;GAERNE;2025;BOTAS;GX1 EVO
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2193-44-035;BOTAS GAERNE GX1 EVO - ROJO MULTI - 44;787;GAE;;144,99;269,9;8,05957E+12;2193-035-44;;;1;0;3;64029110;GAERNE;2025;BOTAS;GX1 EVO
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2193-44.5-035;BOTAS GAERNE GX1 EVO - ROJO MULTI - 44.5;787;GAE;;144,99;269,9;8,05957E+12;2193-035-44,5;;;1;0;3;64029110;GAERNE;2025;BOTAS;GX1 EVO
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2193-45-035;BOTAS GAERNE GX1 EVO - ROJO MULTI - 45;787;GAE;;144,99;269,9;8,05957E+12;2193-035-45;;;1;0;3;64029110;GAERNE;2025;BOTAS;GX1 EVO
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2193-46-035;BOTAS GAERNE GX1 EVO - ROJO MULTI - 46;787;GAE;;144,99;269,9;8,05957E+12;2193-035-46;;;1;0;3;64029110;GAERNE;2025;BOTAS;GX1 EVO
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2193-47-035;BOTAS GAERNE GX1 EVO - ROJO MULTI - 47;787;GAE;;144,99;269,9;8,05957E+12;2193-035-47;;;1;0;3;64029110;GAERNE;2025;BOTAS;GX1 EVO
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2193-48-035;BOTAS GAERNE GX1 EVO - ROJO MULTI - 48;787;GAE;;144,99;269,9;8,05957E+12;2193-035-48;;;1;0;3;64029110;GAERNE;2025;BOTAS;GX1 EVO
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2194-39-001;BOTAS GAERNE GX1 ENDURO - NEGRO - 39;787;GAE;;144,99;269,9;8,05957E+12;2194-001-39;;;1;0;3;64029110;GAERNE;2025;BOTAS;GX1 ENDURO
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2194-39.5-001;BOTAS GAERNE GX1 ENDURO - NEGRO - 39.5;787;GAE;;144,99;269,9;8,05957E+12;2194-001-39,5;;;1;0;3;64029110;GAERNE;2025;BOTAS;GX1 ENDURO
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2194-40-001;BOTAS GAERNE GX1 ENDURO - NEGRO - 40;787;GAE;;144,99;269,9;8,05957E+12;2194-001-40;;;1;0;3;64029110;GAERNE;2025;BOTAS;GX1 ENDURO
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2194-41-001;BOTAS GAERNE GX1 ENDURO - NEGRO - 41;787;GAE;;144,99;269,9;8,05957E+12;2194-001-41;;;1;0;3;64029110;GAERNE;2025;BOTAS;GX1 ENDURO
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2194-42-001;BOTAS GAERNE GX1 ENDURO - NEGRO - 42;787;GAE;;144,99;269,9;8,05957E+12;2194-001-42;;;1;0;3;64029110;GAERNE;2025;BOTAS;GX1 ENDURO
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2194-43-001;BOTAS GAERNE GX1 ENDURO - NEGRO - 43;787;GAE;;144,99;269,9;8,05957E+12;2194-001-43;;;1;0;3;64029110;GAERNE;2025;BOTAS;GX1 ENDURO
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2194-44-001;BOTAS GAERNE GX1 ENDURO - NEGRO - 44;787;GAE;;144,99;269,9;8,05957E+12;2194-001-44;;;1;0;3;64029110;GAERNE;2025;BOTAS;GX1 ENDURO
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2194-44.5-001;BOTAS GAERNE GX1 ENDURO - NEGRO - 44.5;787;GAE;;144,99;269,9;8,05957E+12;2194-001-44,5;;;1;0;3;64029110;GAERNE;2025;BOTAS;GX1 ENDURO
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2194-45-001;BOTAS GAERNE GX1 ENDURO - NEGRO - 45;787;GAE;;144,99;269,9;8,05957E+12;2194-001-45;;;1;0;3;64029110;GAERNE;2025;BOTAS;GX1 ENDURO
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2194-46-001;BOTAS GAERNE GX1 ENDURO - NEGRO - 46;787;GAE;;144,99;269,9;8,05957E+12;2194-001-46;;;1;0;3;64029110;GAERNE;2025;BOTAS;GX1 ENDURO
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2194-47-001;BOTAS GAERNE GX1 ENDURO - NEGRO - 47;787;GAE;;144,99;269,9;8,05957E+12;2194-001-47;;;1;0;3;64029110;GAERNE;2025;BOTAS;GX1 ENDURO
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2194-48-001;BOTAS GAERNE GX1 ENDURO - NEGRO - 48;787;GAE;;144,99;269,9;8,05957E+12;2194-001-48;;;1;0;3;64029110;GAERNE;2025;BOTAS;GX1 ENDURO
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2194-49-001;BOTAS GAERNE GX1 ENDURO - NEGRO - 49;787;GAE;;144,99;269,9;8,05957E+12;2194-001-49;;;1;0;3;64029110;GAERNE;2025;BOTAS;GX1 ENDURO
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2196-39-003;BOTAS GAERNE FASTBACK ENDURANCE - CACTUS AZUL - 39;787;GAE;;204,08;379,9;8,05344E+12;2196-003-39;;;1;0;3;64029110;GAERNE;2025;BOTAS;FASTBACK
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2196-39.5-003;BOTAS GAERNE FASTBACK ENDURANCE - CACTUS AZUL - 39.5;787;GAE;;204,08;379,9;8,05344E+12;2196-003-39,5;;;1;0;3;64029110;GAERNE;2025;BOTAS;FASTBACK
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2196-40-003;BOTAS GAERNE FASTBACK ENDURANCE - CACTUS AZUL - 40;787;GAE;;204,08;379,9;8,05344E+12;2196-003-40;;;1;0;3;64029110;GAERNE;2025;BOTAS;FASTBACK
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2196-41-003;BOTAS GAERNE FASTBACK ENDURANCE - CACTUS AZUL - 41;787;GAE;;204,08;379,9;8,05344E+12;2196-003-41;;;1;0;3;64029110;GAERNE;2025;BOTAS;FASTBACK
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2196-42-003;BOTAS GAERNE FASTBACK ENDURANCE - CACTUS AZUL - 42;787;GAE;;204,08;379,9;8,05344E+12;2196-003-42;;;1;0;3;64029110;GAERNE;2025;BOTAS;FASTBACK
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2196-43-003;BOTAS GAERNE FASTBACK ENDURANCE - CACTUS AZUL - 43;787;GAE;;204,08;379,9;8,05344E+12;2196-003-43;;;1;0;3;64029110;GAERNE;2025;BOTAS;FASTBACK
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2196-44-003;BOTAS GAERNE FASTBACK ENDURANCE - CACTUS AZUL - 44;787;GAE;;204,08;379,9;8,05344E+12;2196-003-44;;;1;0;3;64029110;GAERNE;2025;BOTAS;FASTBACK
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2196-44.5-003;BOTAS GAERNE FASTBACK ENDURANCE - CACTUS AZUL - 44.5;787;GAE;;204,08;379,9;8,05344E+12;2196-003-44,5;;;1;0;3;64029110;GAERNE;2025;BOTAS;FASTBACK
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2196-45-003;BOTAS GAERNE FASTBACK ENDURANCE - CACTUS AZUL - 45;787;GAE;;204,08;379,9;8,05344E+12;2196-003-45;;;1;0;3;64029110;GAERNE;2025;BOTAS;FASTBACK
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2196-46-003;BOTAS GAERNE FASTBACK ENDURANCE - CACTUS AZUL - 46;787;GAE;;204,08;379,9;8,05344E+12;2196-003-46;;;1;0;3;64029110;GAERNE;2025;BOTAS;FASTBACK
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2196-47-003;BOTAS GAERNE FASTBACK ENDURANCE - CACTUS AZUL - 47;787;GAE;;204,08;379,9;8,05344E+12;2196-003-47;;;1;0;3;64029110;GAERNE;2025;BOTAS;FASTBACK
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2196-48-003;BOTAS GAERNE FASTBACK ENDURANCE - CACTUS AZUL - 48;787;GAE;;204,08;379,9;8,05344E+12;2196-003-48;;;1;0;3;64029110;GAERNE;2025;BOTAS;FASTBACK
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2196-39-011;BOTAS GAERNE FASTBACK ENDURANCE - MEDIANOCHE - 39;787;GAE;;204,08;379,9;8,05957E+12;2196-011-39;;;1;0;3;64029110;GAERNE;2025;BOTAS;FASTBACK
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2196-39.5-011;BOTAS GAERNE FASTBACK ENDURANCE - MEDIANOCHE - 39.5;787;GAE;;204,08;379,9;8,05957E+12;2196-011-39,5;;;1;0;3;64029110;GAERNE;2025;BOTAS;FASTBACK
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2196-40-011;BOTAS GAERNE FASTBACK ENDURANCE - MEDIANOCHE - 40;787;GAE;;204,08;379,9;8,05957E+12;2196-011-40;;;1;0;3;64029110;GAERNE;2025;BOTAS;FASTBACK
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2196-41-011;BOTAS GAERNE FASTBACK ENDURANCE - MEDIANOCHE - 41;787;GAE;;204,08;379,9;8,05957E+12;2196-011-41;;;1;0;3;64029110;GAERNE;2025;BOTAS;FASTBACK
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2196-42-011;BOTAS GAERNE FASTBACK ENDURANCE - MEDIANOCHE - 42;787;GAE;;204,08;379,9;8,05957E+12;2196-011-42;;;1;0;3;64029110;GAERNE;2025;BOTAS;FASTBACK
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2196-43-011;BOTAS GAERNE FASTBACK ENDURANCE - MEDIANOCHE - 43;787;GAE;;204,08;379,9;8,05957E+12;2196-011-43;;;1;0;3;64029110;GAERNE;2025;BOTAS;FASTBACK
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2196-44-011;BOTAS GAERNE FASTBACK ENDURANCE - MEDIANOCHE - 44;787;GAE;;204,08;379,9;8,05957E+12;2196-011-44;;;1;0;3;64029110;GAERNE;2025;BOTAS;FASTBACK
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2196-44.5-011;BOTAS GAERNE FASTBACK ENDURANCE - MEDIANOCHE - 44.5;787;GAE;;204,08;379,9;8,05957E+12;2196-011-44,5;;;1;0;3;64029110;GAERNE;2025;BOTAS;FASTBACK
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2196-45-011;BOTAS GAERNE FASTBACK ENDURANCE - MEDIANOCHE - 45;787;GAE;;204,08;379,9;8,05957E+12;2196-011-45;;;1;0;3;64029110;GAERNE;2025;BOTAS;FASTBACK
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2196-46-011;BOTAS GAERNE FASTBACK ENDURANCE - MEDIANOCHE - 46;787;GAE;;204,08;379,9;8,05957E+12;2196-011-46;;;1;0;3;64029110;GAERNE;2025;BOTAS;FASTBACK
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2196-47-011;BOTAS GAERNE FASTBACK ENDURANCE - MEDIANOCHE - 47;787;GAE;;204,08;379,9;8,05957E+12;2196-011-47;;;1;0;3;64029110;GAERNE;2025;BOTAS;FASTBACK
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2196-48-011;BOTAS GAERNE FASTBACK ENDURANCE - MEDIANOCHE - 48;787;GAE;;204,08;379,9;8,05957E+12;2196-011-48;;;1;0;3;64029110;GAERNE;2025;BOTAS;FASTBACK
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2196-49-011;BOTAS GAERNE FASTBACK ENDURANCE - MEDIANOCHE - 49;787;GAE;;204,08;379,9;8,05957E+12;2196-011-49;;;1;0;3;64029110;GAERNE;2025;BOTAS;FASTBACK
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2196-39-014;BOTAS GAERNE FASTBACK ENDURANCE - CAMUFLAJE NIEVE - 39;787;GAE;;204,08;379,9;8,05957E+12;2196-014-39;;;1;0;3;64029110;GAERNE;2025;BOTAS;FASTBACK
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2196-39.5-014;BOTAS GAERNE FASTBACK ENDURANCE - CAMUFLAJE NIEVE - 39.5;787;GAE;;204,08;379,9;8,05957E+12;2196-014-39,5;;;1;0;3;64029110;GAERNE;2025;BOTAS;FASTBACK
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2196-40-014;BOTAS GAERNE FASTBACK ENDURANCE - CAMUFLAJE NIEVE - 40;787;GAE;;204,08;379,9;8,05957E+12;2196-014-40;;;1;0;3;64029110;GAERNE;2025;BOTAS;FASTBACK
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2196-41-014;BOTAS GAERNE FASTBACK ENDURANCE - CAMUFLAJE NIEVE - 41;787;GAE;;204,08;379,9;8,05957E+12;2196-014-41;;;1;0;3;64029110;GAERNE;2025;BOTAS;FASTBACK
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2196-42-014;BOTAS GAERNE FASTBACK ENDURANCE - CAMUFLAJE NIEVE - 42;787;GAE;;204,08;379,9;8,05957E+12;2196-014-42;;;1;0;3;64029110;GAERNE;2025;BOTAS;FASTBACK
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2196-43-014;BOTAS GAERNE FASTBACK ENDURANCE - CAMUFLAJE NIEVE - 43;787;GAE;;204,08;379,9;8,05957E+12;2196-014-43;;;1;0;3;64029110;GAERNE;2025;BOTAS;FASTBACK
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2196-44-014;BOTAS GAERNE FASTBACK ENDURANCE - CAMUFLAJE NIEVE - 44;787;GAE;;204,08;379,9;8,05957E+12;2196-014-44;;;1;0;3;64029110;GAERNE;2025;BOTAS;FASTBACK
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2196-44.5-014;BOTAS GAERNE FASTBACK ENDURANCE - CAMUFLAJE NIEVE - 44.5;787;GAE;;204,08;379,9;8,05957E+12;2196-014-44,5;;;1;0;3;64029110;GAERNE;2025;BOTAS;FASTBACK
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2196-45-014;BOTAS GAERNE FASTBACK ENDURANCE - CAMUFLAJE NIEVE - 45;787;GAE;;204,08;379,9;8,05957E+12;2196-014-45;;;1;0;3;64029110;GAERNE;2025;BOTAS;FASTBACK
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2196-46-014;BOTAS GAERNE FASTBACK ENDURANCE - CAMUFLAJE NIEVE - 46;787;GAE;;204,08;379,9;8,05957E+12;2196-014-46;;;1;0;3;64029110;GAERNE;2025;BOTAS;FASTBACK
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2196-47-014;BOTAS GAERNE FASTBACK ENDURANCE - CAMUFLAJE NIEVE - 47;787;GAE;;204,08;379,9;8,05957E+12;2196-014-47;;;1;0;3;64029110;GAERNE;2025;BOTAS;FASTBACK
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2196-48-014;BOTAS GAERNE FASTBACK ENDURANCE - CAMUFLAJE NIEVE - 48;787;GAE;;204,08;379,9;8,05957E+12;2196-014-48;;;1;0;3;64029110;GAERNE;2025;BOTAS;FASTBACK
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2196-39-015;BOTAS GAERNE FASTBACK ENDURANCE - LUNA SANGRE - 39;787;GAE;;204,08;379,9;8,05957E+12;2196-015-39;;;1;0;3;64029110;GAERNE;2025;BOTAS;FASTBACK
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2196-39.5-015;BOTAS GAERNE FASTBACK ENDURANCE - LUNA SANGRE - 39.5;787;GAE;;204,08;379,9;8,05957E+12;2196-015-39,5;;;1;0;3;64029110;GAERNE;2025;BOTAS;FASTBACK
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2196-40-015;BOTAS GAERNE FASTBACK ENDURANCE - LUNA SANGRE - 40;787;GAE;;204,08;379,9;8,05957E+12;2196-015-40;;;1;0;3;64029110;GAERNE;2025;BOTAS;FASTBACK
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2196-41-015;BOTAS GAERNE FASTBACK ENDURANCE - LUNA SANGRE - 41;787;GAE;;204,08;379,9;8,05957E+12;2196-015-41;;;1;0;3;64029110;GAERNE;2025;BOTAS;FASTBACK
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2196-42-015;BOTAS GAERNE FASTBACK ENDURANCE - LUNA SANGRE - 42;787;GAE;;204,08;379,9;8,05957E+12;2196-015-42;;;1;0;3;64029110;GAERNE;2025;BOTAS;FASTBACK
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2196-43-015;BOTAS GAERNE FASTBACK ENDURANCE - LUNA SANGRE - 43;787;GAE;;204,08;379,9;8,05957E+12;2196-015-43;;;1;0;3;64029110;GAERNE;2025;BOTAS;FASTBACK
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2196-44-015;BOTAS GAERNE FASTBACK ENDURANCE - LUNA SANGRE - 44;787;GAE;;204,08;379,9;8,05957E+12;2196-015-44;;;1;0;3;64029110;GAERNE;2025;BOTAS;FASTBACK
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2196-44.5-015;BOTAS GAERNE FASTBACK ENDURANCE - LUNA SANGRE - 44.5;787;GAE;;204,08;379,9;8,05957E+12;2196-015-44,5;;;1;0;3;64029110;GAERNE;2025;BOTAS;FASTBACK
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2196-45-015;BOTAS GAERNE FASTBACK ENDURANCE - LUNA SANGRE - 45;787;GAE;;204,08;379,9;8,05957E+12;2196-015-45;;;1;0;3;64029110;GAERNE;2025;BOTAS;FASTBACK
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2196-46-015;BOTAS GAERNE FASTBACK ENDURANCE - LUNA SANGRE - 46;787;GAE;;204,08;379,9;8,05957E+12;2196-015-46;;;1;0;3;64029110;GAERNE;2025;BOTAS;FASTBACK
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2196-47-015;BOTAS GAERNE FASTBACK ENDURANCE - LUNA SANGRE - 47;787;GAE;;204,08;379,9;8,05957E+12;2196-015-47;;;1;0;3;64029110;GAERNE;2025;BOTAS;FASTBACK
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2196-48-015;BOTAS GAERNE FASTBACK ENDURANCE - LUNA SANGRE - 48;787;GAE;;204,08;379,9;8,05957E+12;2196-015-48;;;1;0;3;64029110;GAERNE;2025;BOTAS;FASTBACK
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2197-39-011;BOTAS GAERNE FASTBACK ENDURANCE - ENDURO MEDIANOCHE - 39;787;GAE;;204,08;379,9;8,05344E+12;2197-011-39;;;1;0;3;64029110;GAERNE;2025;BOTAS;FASTBACK
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2197-39.5-011;BOTAS GAERNE FASTBACK ENDURANCE - ENDURO MEDIANOCHE - 39.5;787;GAE;;204,08;379,9;8,05344E+12;2197-011-39,5;;;1;0;3;64029110;GAERNE;2025;BOTAS;FASTBACK
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2197-40-011;BOTAS GAERNE FASTBACK ENDURANCE - ENDURO MEDIANOCHE - 40;787;GAE;;204,08;379,9;8,05344E+12;2197-011-40;;;1;0;3;64029110;GAERNE;2025;BOTAS;FASTBACK
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2197-41-011;BOTAS GAERNE FASTBACK ENDURANCE - ENDURO MEDIANOCHE - 41;787;GAE;;204,08;379,9;8,05344E+12;2197-011-41;;;1;0;3;64029110;GAERNE;2025;BOTAS;FASTBACK
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2197-42-011;BOTAS GAERNE FASTBACK ENDURANCE - ENDURO MEDIANOCHE - 42;787;GAE;;204,08;379,9;8,05344E+12;2197-011-42;;;1;0;3;64029110;GAERNE;2025;BOTAS;FASTBACK
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2197-43-011;BOTAS GAERNE FASTBACK ENDURANCE - ENDURO MEDIANOCHE - 43;787;GAE;;204,08;379,9;8,05344E+12;2197-011-43;;;1;0;3;64029110;GAERNE;2025;BOTAS;FASTBACK
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2197-44-011;BOTAS GAERNE FASTBACK ENDURANCE - ENDURO MEDIANOCHE - 44;787;GAE;;204,08;379,9;8,05344E+12;2197-011-44;;;1;0;3;64029110;GAERNE;2025;BOTAS;FASTBACK
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2197-44.5-011;BOTAS GAERNE FASTBACK ENDURANCE - ENDURO MEDIANOCHE - 44.5;787;GAE;;204,08;379,9;8,05344E+12;2197-011-44,5;;;1;0;3;64029110;GAERNE;2025;BOTAS;FASTBACK
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2197-45-011;BOTAS GAERNE FASTBACK ENDURANCE - ENDURO MEDIANOCHE - 45;787;GAE;;204,08;379,9;8,05344E+12;2197-011-45;;;1;0;3;64029110;GAERNE;2025;BOTAS;FASTBACK
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2197-46-011;BOTAS GAERNE FASTBACK ENDURANCE - ENDURO MEDIANOCHE - 46;787;GAE;;204,08;379,9;8,05344E+12;2197-011-46;;;1;0;3;64029110;GAERNE;2025;BOTAS;FASTBACK
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2197-47-011;BOTAS GAERNE FASTBACK ENDURANCE - ENDURO MEDIANOCHE - 47;787;GAE;;204,08;379,9;8,05344E+12;2197-011-47;;;1;0;3;64029110;GAERNE;2025;BOTAS;FASTBACK
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2197-48-011;BOTAS GAERNE FASTBACK ENDURANCE - ENDURO MEDIANOCHE - 48;787;GAE;;204,08;379,9;8,05344E+12;2197-011-48;;;1;0;3;64029110;GAERNE;2025;BOTAS;FASTBACK
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2197-49-011;BOTAS GAERNE FASTBACK ENDURANCE - ENDURO MEDIANOCHE - 49;787;GAE;;204,08;379,9;8,05344E+12;2197-011-49;;;1;0;3;64029110;GAERNE;2025;BOTAS;FASTBACK
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2197-39-013;BOTAS GAERNE FASTBACK endurance - enduro/NEGRO/MARRÓN - 39;787;GAE;;204,08;379,9;8,05957E+12;2197-013-39;;;1;0;3;64029110;GAERNE;2025;BOTAS;FASTBACK
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2197-39.5-013;BOTAS GAERNE FASTBACK endurance - enduro/NEGRO/MARRÓN - 39.5;787;GAE;;204,08;379,9;8,05957E+12;2197-013-39,5;;;1;0;3;64029110;GAERNE;2025;BOTAS;FASTBACK
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2197-40-013;BOTAS GAERNE FASTBACK endurance - enduro/NEGRO/MARRÓN - 40;787;GAE;;204,08;379,9;8,05957E+12;2197-013-40;;;1;0;3;64029110;GAERNE;2025;BOTAS;FASTBACK
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2197-41-013;BOTAS GAERNE FASTBACK endurance - enduro/NEGRO/MARRÓN - 41;787;GAE;;204,08;379,9;8,05957E+12;2197-013-41;;;1;0;3;64029110;GAERNE;2025;BOTAS;FASTBACK
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2197-42-013;BOTAS GAERNE FASTBACK endurance - enduro/NEGRO/MARRÓN - 42;787;GAE;;204,08;379,9;8,05957E+12;2197-013-42;;;1;0;3;64029110;GAERNE;2025;BOTAS;FASTBACK
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2197-43-013;BOTAS GAERNE FASTBACK endurance - enduro/NEGRO/MARRÓN - 43;787;GAE;;204,08;379,9;8,05957E+12;2197-013-43;;;1;0;3;64029110;GAERNE;2025;BOTAS;FASTBACK
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2197-44-013;BOTAS GAERNE FASTBACK endurance - enduro/NEGRO/MARRÓN - 44;787;GAE;;204,08;379,9;8,05957E+12;2197-013-44;;;1;0;3;64029110;GAERNE;2025;BOTAS;FASTBACK
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2197-44.5-013;BOTAS GAERNE FASTBACK endurance - enduro/NEGRO/MARRÓN - 44.5;787;GAE;;204,08;379,9;8,05957E+12;2197-013-44,5;;;1;0;3;64029110;GAERNE;2025;BOTAS;FASTBACK
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2197-45-013;BOTAS GAERNE FASTBACK endurance - enduro/NEGRO/MARRÓN - 45;787;GAE;;204,08;379,9;8,05957E+12;2197-013-45;;;1;0;3;64029110;GAERNE;2025;BOTAS;FASTBACK
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2197-46-013;BOTAS GAERNE FASTBACK endurance - enduro/NEGRO/MARRÓN - 46;787;GAE;;204,08;379,9;8,05957E+12;2197-013-46;;;1;0;3;64029110;GAERNE;2025;BOTAS;FASTBACK
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2197-47-013;BOTAS GAERNE FASTBACK endurance - enduro/NEGRO/MARRÓN - 47;787;GAE;;204,08;379,9;8,05957E+12;2197-013-47;;;1;0;3;64029110;GAERNE;2025;BOTAS;FASTBACK
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2197-48-013;BOTAS GAERNE FASTBACK endurance - enduro/NEGRO/MARRÓN - 48;787;GAE;;204,08;379,9;8,05957E+12;2197-013-48;;;1;0;3;64029110;GAERNE;2025;BOTAS;FASTBACK
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2197-49-013;BOTAS GAERNE FASTBACK endurance - enduro/NEGRO/MARRÓN - 49;787;GAE;;204,08;379,9;8,05957E+12;2197-013-49;;;1;0;3;64029110;GAERNE;2025;BOTAS;FASTBACK
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2199-33-001;BOTAS NIÑO GAERNE SGJ - NEGRO - 33;787;GAE;;123,5;229,9;8,05344E+12;2199-001-33;;;1;0;3;64029110;GAERNE;2025;BOTAS;SGJ
